,,,,,,,
0.2876667,50.53378,73.66157,6.838202,0.2470511,1.557109,100.16,#DIV/0!
0.296,50.54646,73.66147,6.841565,0.2473862,1.559258,99.89379,#DIV/0!
0.3043333,50.5688,73.66138,6.843762,0.2476001,1.56065,99.94696,#DIV/0!
0.3126666,50.58582,73.66126,6.844775,0.2476906,1.561273,100.0375,#DIV/0!
0.321,50.60986,73.66118,6.844339,0.2476303,1.560958,100.0692,#DIV/0!
0.3293334,50.6336,73.66108,6.842984,0.2474744,1.560046,99.9171,#DIV/0!
0.3376666,50.66334,73.66096,6.8404,0.2471896,1.558334,99.95551,#DIV/0!
0.346,50.68644,73.66089,6.836319,0.24675,1.555654,100.1361,#DIV/0!
0.3543334,50.71298,73.66079,6.830814,0.2461626,1.55205,99.90361,#DIV/0!
0.3626666,50.74863,73.6607,6.823901,0.245429,1.547534,99.98926,#DIV/0!
0.371,50.79047,73.6606,6.814657,0.2444536,1.541506,100.0886,#DIV/0!
0.3793334,50.82045,73.66053,6.80426,0.2433577,1.534729,99.94516,#DIV/0!
0.3876666,50.85642,73.66045,6.791929,0.2420627,1.526702,99.95389,#DIV/0!
0.396,50.90424,73.66036,6.777418,0.2405419,1.517262,100.0153,#DIV/0!
0.4043333,50.94266,73.66028,6.76062,0.2387858,1.506344,100.1273,#DIV/0!
0.4126667,50.98976,73.66016,6.741711,0.236811,1.494056,99.86034,#DIV/0!
0.421,51.04029,73.66007,6.720472,0.2345969,1.480263,99.989,#DIV/0!
0.4293333,51.09496,73.65997,6.697113,0.232163,1.465094,100.129,#DIV/0!
0.4376666,51.1501,73.65988,6.671868,0.2295338,1.448701,99.9334,#DIV/0!
0.446,51.20176,73.65979,6.644228,0.2266581,1.43076,99.9534,#DIV/0!
0.4543334,51.26026,73.6597,6.614468,0.223565,1.411446,100.1385,#DIV/0!
0.4626666,51.32306,73.65961,6.582476,0.2202422,1.390688,99.86719,#DIV/0!
0.471,51.38088,73.65953,6.548022,0.2166656,1.368333,100.0101,#DIV/0!
0.4793334,51.44994,73.65944,6.511054,0.212832,1.344354,100.0683,#DIV/0!
0.4876666,51.51803,73.65935,6.472432,0.2088274,1.319299,100.0937,#DIV/0!
0.496,51.59397,73.6593,6.431509,0.2045864,1.292754,99.96478,#DIV/0!
0.5043333,51.66876,73.65918,6.388415,0.2001232,1.264802,99.89711,#DIV/0!
0.5126667,51.74976,73.65908,6.342839,0.195406,1.235243,99.91592,#DIV/0!
0.521,51.82496,73.659,6.294246,0.1903807,1.203733,100.1765,#DIV/0!
0.5293334,51.90725,73.6589,6.242824,0.1850668,1.170393,99.91389,#DIV/0!
0.5376668,51.99334,73.65881,6.189359,0.1795435,1.135725,99.92554,#DIV/0!
0.546,52.08352,73.6587,6.13318,0.1737441,1.099302,100.1621,#DIV/0!
0.5543332,52.17604,73.65863,6.07457,0.1676969,1.061303,99.89129,#DIV/0!
0.5626668,52.27276,73.65856,6.013622,0.1614118,1.021788,99.994,#DIV/0!
0.571,52.37153,73.6585,5.949646,0.154819,0.9803136,99.97765,#DIV/0!
0.5793332,52.46629,73.6584,5.882906,0.1479466,0.9370507,100.0918,#DIV/0!
0.5876668,52.57451,73.65836,5.8131,0.1407634,0.8918026,99.93757,#DIV/0!
0.596,52.67656,73.65832,5.740313,0.1332794,0.8446272,99.929,#DIV/0!
0.6043334,52.78531,73.65824,5.665325,0.1255734,0.7960237,100.1559,#DIV/0!
0.6126668,52.89921,73.65814,5.58762,0.1175934,0.7456594,99.92226,#DIV/0!
0.621,53.01836,73.65806,5.506572,0.1092768,0.6931337,99.93228,#DIV/0!
0.6293332,53.13962,73.65795,5.422568,0.1006626,0.6386906,100.1519,#DIV/0!
0.6376668,53.25942,73.65781,5.336264,0.0918188,0.582758,99.92512,#DIV/0!
0.646,53.3847,73.65774,5.247226,0.08270174,0.5250559,99.91674,#DIV/0!
0.6543334,53.51156,73.65762,5.154926,0.0732583,0.4652417,100.0822,#DIV/0!
0.6626668,53.64451,73.65756,5.05984,0.06353712,0.4036229,100.0916,#DIV/0!
0.671,53.7799,73.65746,4.962314,0.05357415,0.3404224,99.84228,#DIV/0!
0.6793334,53.91707,73.65732,4.861976,0.04333233,0.275401,99.98339,#DIV/0!
0.6876666,54.05838,73.65722,4.758703,0.03279915,0.2084766,100.1446,#DIV/0!
0.696,54.19997,73.65712,4.65322,0.02204956,0.1401209,99.921,#DIV/0!
0.7043334,54.34718,73.65704,4.544824,0.01101291,0.06987897,99.99863,#DIV/0!
0.7126668,54.49634,73.65697,4.433674,-0.00029383,-0.0021457,100.1048,#DIV/0!
0.721,54.6493,73.65689,4.319238,-0.01192433,-0.07629734,99.90652,#DIV/0!
0.7293334,54.8034,73.65678,4.20159,-0.02387016,-0.1525284,99.96035,#DIV/0!
0.7376666,54.96035,73.65668,4.081319,-0.03607094,-0.2304581,100.0614,#DIV/0!
0.746,55.12598,73.65656,3.958586,-0.04850975,-0.3099839,100.0479,#DIV/0!
0.7543334,55.29606,73.65644,3.832718,-0.06125364,-0.3915392,99.87468,#DIV/0!
0.7626666,55.465,73.65634,3.704296,-0.07424346,-0.4747517,100.1504,#DIV/0!
0.771,55.63711,73.6563,3.572814,-0.0875293,-0.559945,99.90801,#DIV/0!
0.7793334,55.8124,73.65621,3.43827,-0.1011107,-0.6471205,99.94759,#DIV/0!
0.7876668,55.99072,73.65612,3.301502,-0.1149022,-0.7357401,100.1068,#DIV/0!
0.796,56.1735,73.65603,3.162062,-0.1289481,-0.8260891,99.96168,#DIV/0!
0.8043334,56.35838,73.65594,3.01942,-0.1433008,-0.9185126,99.95304,#DIV/0!
0.8126668,56.54568,73.65585,2.874172,-0.1578995,-1.012624,100.1571,#DIV/0!
0.821,56.73046,73.65576,2.726446,-0.1727306,-1.108343,99.90272,#DIV/0!
0.8293334,56.92989,73.65566,2.575755,-0.1878422,-1.20598,99.96046,#DIV/0!
0.8376668,57.12218,73.65556,2.422745,-0.2031684,-1.305121,99.95688,#DIV/0!
0.846,57.32141,73.65545,2.267002,-0.21875,-1.40603,100.1583,#DIV/0!
0.8543334,57.52068,73.6553,2.108504,-0.2345883,-1.508724,99.91756,#DIV/0!
0.8626668,57.72802,73.65515,1.947396,-0.250668,-1.613108,99.91739,#DIV/0!
0.871,57.93724,73.65499,1.783252,-0.2670305,-1.719457,100.1464,#DIV/0!
0.8793334,58.14756,73.65484,1.61631,-0.2836513,-1.82762,99.91704,#DIV/0!
0.8876666,58.35921,73.65471,1.446975,-0.3004885,-1.937332,99.97515,#DIV/0!
0.896,58.57768,73.65461,1.275291,-0.3175378,-2.048566,100.1262,#DIV/0!
0.9043334,58.79709,73.65449,1.100992,-0.3348267,-2.161495,99.90455,#DIV/0!
0.9126668,59.02117,73.65434,0.9239174,-0.3523708,-2.276222,99.93436,#DIV/0!
0.921,59.24993,73.65419,0.7442258,-0.370153,-2.392644,100.0422,#DIV/0!
0.9293334,59.47878,73.65405,0.5621186,-0.3881531,-2.510633,100.114,#DIV/0!
0.9376668,59.71,73.6539,0.3775039,-0.4063794,-2.630246,99.91864,#DIV/0!
0.946,59.9448,73.6538,0.190358,-0.4248337,-2.7515,99.92697,#DIV/0!
0.9543334,60.18039,73.65366,0.001015514,-0.4434822,-2.874176,100.1142,#DIV/0!
0.9626668,60.41868,73.65351,-0.1905902,-0.4623308,-2.99832,99.95516,#DIV/0!
0.971,60.66205,73.65336,-0.3847419,-0.4814074,-3.124112,99.94375,#DIV/0!
0.9793334,60.9091,73.65321,-0.5812856,-0.5006942,-3.251456,100.155,#DIV/0!
0.9876668,61.15783,73.65304,-0.7800762,-0.5201754,-3.380256,99.90936,#DIV/0!
0.996,61.4095,73.65284,-0.980985,-0.539837,-3.510428,99.95285,#DIV/0!
1.004333,61.66215,73.65269,-1.184386,-0.559715,-3.642215,99.97499,#DIV/0!
1.012667,61.91643,73.65254,-1.390266,-0.5798081,-3.775606,100.1523,#DIV/0!
1.021,62.17698,73.65237,-1.59781,-0.600034,-3.910078,99.89768,#DIV/0!
1.029333,62.4447,73.6522,-1.808046,-0.620493,-4.046294,99.92506,#DIV/0!
1.037667,62.70415,73.65202,-2.020607,-0.641148,-4.184018,100.1152,#DIV/0!
1.046,62.97368,73.65181,-2.235426,-0.6619922,-4.323203,99.93953,#DIV/0!
1.054334,63.23806,73.65162,-2.451812,-0.6829563,-4.463407,99.9577,#DIV/0!
1.062667,63.51334,73.6514,-2.670509,-0.7041137,-4.605106,100.1384,#DIV/0!
1.071,63.79024,73.65122,-2.891492,-0.7254593,-4.748288,99.92582,#DIV/0!
1.079334,64.06814,73.65103,-3.11489,-0.747006,-4.893034,99.95734,#DIV/0!
1.087666,64.34578,73.6508,-3.339982,-0.7686818,-5.038878,100.043,#DIV/0!
1.096,64.6265,73.6506,-3.567014,-0.7905106,-5.18598,100.077,#DIV/0!
1.104334,64.9114,73.65039,-3.796571,-0.8125488,-5.334718,99.95289,#DIV/0!
1.112667,65.20198,73.65015,-4.028317,-0.8347618,-5.484872,99.89509,#DIV/0!
1.121,65.49685,73.64993,-4.261689,-0.8570937,-5.636084,100.1798,#DIV/0!
1.129334,65.78586,73.64972,-4.496907,-0.8795655,-5.788492,99.86812,#DIV/0!
1.137667,66.07637,73.64951,-4.734086,-0.9021884,-5.942172,99.97882,#DIV/0!
1.146,66.37616,73.64932,-4.973602,-0.924997,-6.097364,100.121,#DIV/0!
1.154334,66.67822,73.6491,-5.214822,-0.9479301,-6.253662,99.95668,#DIV/0!
1.162667,66.97509,73.64887,-5.457446,-0.9709571,-6.410871,99.91509,#DIV/0!
1.171,67.28048,73.64864,-5.70225,-0.9941531,-6.569493,100.0338,#DIV/0!
1.179334,67.58422,73.6484,-5.94883,-1.017478,-6.729266,100.0796,#DIV/0!
1.187667,67.89869,73.64814,-6.1971,-1.040921,-6.890137,99.95684,#DIV/0!
1.196,68.20736,73.64788,-6.446616,-1.064439,-7.051816,99.92162,#DIV/0!
1.204334,68.51754,73.64763,-6.697856,-1.088082,-7.214611,100.1231,#DIV/0!
1.212666,68.83384,73.64734,-6.950864,-1.111848,-7.378551,99.90584,#DIV/0!
1.221,69.14464,73.64704,-7.205566,-1.135732,-7.543592,99.99175,#DIV/0!
1.229334,69.4674,73.64674,-7.461512,-1.159689,-7.70944,100.0914,#DIV/0!
1.237667,69.78048,73.64644,-7.718784,-1.183728,-7.876148,99.95059,#DIV/0!
1.246,70.10593,73.64616,-7.977887,-1.207896,-8.04404,99.94478,#DIV/0!
1.254334,70.43149,73.64587,-8.238019,-1.232114,-8.212602,100.0204,#DIV/0!
1.262667,70.7529,73.64555,-8.499785,-1.25644,-8.382224,100.1154,#DIV/0!
1.271,71.08412,73.64522,-8.763134,-1.28087,-8.552872,99.95782,#DIV/0!
1.279334,71.41344,73.64491,-9.027628,-1.305361,-8.724262,99.88621,#DIV/0!
1.287666,71.74672,73.64458,-9.293749,-1.329957,-8.896707,100.1756,#DIV/0!
1.296,72.08106,73.64424,-9.561195,-1.35463,-9.070012,99.90975,#DIV/0!
1.304334,72.41753,73.6439,-9.830176,-1.379396,-9.244314,99.96571,#DIV/0!
1.312666,72.749,73.64356,-10.10011,-1.404204,-9.419231,100.1483,#DIV/0!
1.321,73.0923,73.64319,-10.37141,-1.42909,-9.595035,99.89725,#DIV/0!
1.329334,73.43198,73.64282,-10.64416,-1.454062,-9.771788,99.90415,#DIV/0!
1.337666,73.7772,73.64245,-10.91838,-1.47912,-9.949484,100.0269,#DIV/0!
1.346,74.11606,73.6421,-11.19309,-1.504173,-10.1275,100.1641,#DIV/0!
1.354334,74.4632,73.64172,-11.46877,-1.529266,-10.30615,99.86269,#DIV/0!
1.362666,74.80884,73.64134,-11.7454,-1.554395,-10.48542,99.96418,#DIV/0!
1.371,75.15716,73.64095,-12.02316,-1.579579,-10.66542,100.1518,#DIV/0!
1.379334,75.5062,73.64056,-12.30182,-1.604795,-10.84601,99.88982,#DIV/0!
1.387666,75.86081,73.64014,-12.5812,-1.630024,-11.02706,99.98609,#DIV/0!
1.396,76.21076,73.63976,-12.86175,-1.655308,-11.20887,100.1423,#DIV/0!
1.404334,76.56674,73.63934,-13.14334,-1.680636,-11.39135,99.90228,#DIV/0!
1.412666,76.92085,73.63887,-13.42534,-1.705949,-11.57411,99.93969,#DIV/0!
1.421,77.27863,73.63845,-13.70814,-1.731283,-11.75738,99.98109,#DIV/0!
1.429334,77.642,73.63801,-13.99212,-1.75667,-11.94143,100.1443,#DIV/0!
1.437666,78.00043,73.63759,-14.27648,-1.782037,-12.12572,99.91301,#DIV/0!
1.446,78.3629,73.63715,-14.56196,-1.807454,-12.31073,99.97649,#DIV/0!
1.454334,78.72103,73.63671,-14.84811,-1.832886,-12.49618,100.1287,#DIV/0!
1.462666,79.0864,73.63629,-15.13508,-1.858354,-12.68217,99.90884,#DIV/0!
1.471,79.45051,73.63582,-15.42278,-1.883853,-12.86862,99.924,#DIV/0!
1.479334,79.81682,73.63536,-15.71084,-1.909349,-13.05532,100.1821,#DIV/0!
1.487666,80.1844,73.63489,-15.9997,-1.934881,-13.24253,99.89188,#DIV/0!
1.496,80.55118,73.63443,-16.28883,-1.960404,-13.42992,99.94441,#DIV/0!
1.504334,80.922,73.6339,-16.5786,-1.985948,-13.61772,99.96961,#DIV/0!
1.512666,81.28931,73.63338,-16.86902,-2.011519,-13.80595,100.1428,#DIV/0!
1.521,81.66374,73.63284,-17.15989,-2.037097,-13.99448,99.92091,#DIV/0!
1.529334,82.03484,73.63231,-17.43931,-2.062654,-14.18311,100.0081,#DIV/0!
1.537666,82.40772,73.63175,-17.69987,-2.088204,-14.37197,100.1012,#DIV/0!
1.546,82.77618,73.63116,-17.95756,-2.113746,-14.56113,99.89969,#DIV/0!
1.554334,83.1553,73.63062,-18.21063,-2.139218,-14.75017,99.94986,#DIV/0!
1.562666,83.5337,73.63,-18.46042,-2.164668,-14.93942,100.1122,#DIV/0!
1.571,83.90796,73.62944,-18.70712,-2.190082,-15.12879,99.97334,#DIV/0!
1.579334,84.28421,73.62886,-18.95086,-2.215516,-15.31866,99.93406,#DIV/0!
1.587666,84.66532,73.62828,-19.19051,-2.240885,-15.50843,100.0424,#DIV/0!
1.596,85.04494,73.62768,-19.42665,-2.266194,-15.69816,99.96465,#DIV/0!
1.604334,85.42128,73.62707,-19.6602,-2.291514,-15.88832,99.9545,#DIV/0!
1.612666,85.80462,73.62645,-19.89039,-2.316803,-16.07862,100.1632,#DIV/0!
1.621,86.18906,73.62582,-20.11889,-2.341993,-16.2686,99.90194,#DIV/0!
1.629334,86.56955,73.62522,-20.3473,-2.367149,-16.45873,99.97716,#DIV/0!
1.637666,86.95106,73.62456,-20.57542,-2.392291,-16.64911,100.1,#DIV/0!
1.646,87.33209,73.62391,-20.80352,-2.417432,-16.83981,99.99272,#DIV/0!
1.654334,87.71895,73.6232,-21.0302,-2.442488,-17.03029,99.89264,#DIV/0!
1.662666,88.10326,73.62251,-21.25589,-2.467434,-17.22037,100.1392,#DIV/0!
1.671,88.48918,73.62182,-21.48146,-2.492385,-17.41084,99.92958,#DIV/0!
1.679334,88.87168,73.62116,-21.70674,-2.517284,-17.60129,99.96371,#DIV/0!
1.687666,89.25951,73.62045,-21.93064,-2.542098,-17.79151,99.96876,#DIV/0!
1.696,89.64849,73.6197,-22.15386,-2.566858,-17.9817,100.1391,#DIV/0!
1.704334,90.03637,73.61895,-22.37658,-2.591562,-18.17187,99.94151,#DIV/0!
1.712666,90.42384,73.61818,-22.59829,-2.61617,-18.36169,99.93818,#DIV/0!
1.721,90.81569,73.61744,-22.8188,-2.6407,-18.55134,100.0884,#DIV/0!
1.729334,91.20126,73.6167,-23.03865,-2.665112,-18.74052,99.93738,#DIV/0!
1.737666,91.59376,73.61597,-23.2572,-2.68946,-18.92958,99.97969,#DIV/0!
1.746,91.97507,73.61521,-23.4761,-2.713744,-19.11852,100.071,#DIV/0!
1.754334,92.36778,73.61443,-23.69234,-2.73787,-19.3067,100.086,#DIV/0!
1.762666,92.75814,73.6136,-23.9078,-2.7619,-19.49452,99.84464,#DIV/0!
1.771,93.14664,73.61282,-24.1228,-2.785866,-19.68226,99.98462,#DIV/0!
1.779334,93.54109,73.612,-24.33665,-2.80977,-19.86989,100.0925,#DIV/0!
1.787666,93.93249,73.6112,-24.55039,-2.833632,-20.05757,99.98325,#DIV/0!
1.796,94.3208,73.61039,-24.76364,-2.857417,-20.24502,99.91988,#DIV/0!
1.804334,94.71053,73.60953,-24.97586,-2.881111,-20.43215,100.106,#DIV/0!
1.812666,95.09532,73.60866,-25.18824,-2.90477,-20.61934,99.92999,#DIV/0!
1.821,95.48925,73.60776,-25.39916,-2.928366,-20.8064,99.96119,#DIV/0!
1.829334,95.88197,73.60688,-25.60962,-2.951901,-20.99338,100.0522,#DIV/0!
1.837666,96.27196,73.60599,-25.8198,-2.975378,-21.18026,100.0919,#DIV/0!
1.846,96.65653,73.60511,-26.02972,-2.998776,-21.36688,99.85797,#DIV/0!
1.854334,97.05525,73.6042,-26.23673,-3.022013,-21.55269,99.98243,#DIV/0!
1.862666,97.4455,73.60328,-26.4431,-3.045105,-21.73778,100.1251,#DIV/0!
1.871,97.83808,73.60236,-26.64772,-3.068042,-21.92206,99.936,#DIV/0!
1.879334,98.22911,73.60141,-26.85118,-3.090845,-22.10571,99.92736,#DIV/0!
1.887666,98.62101,73.60048,-27.0532,-3.113514,-22.28866,100.1676,#DIV/0!
1.896,99.01144,73.59952,-27.25364,-3.136028,-22.4707,99.90851,#DIV/0!
1.904334,99.4042,73.59858,-27.45232,-3.158414,-22.65189,99.95262,#DIV/0!
1.912666,99.7941,73.59761,-27.64972,-3.180669,-22.83225,100.0142,#DIV/0!
1.921,100.1878,73.59662,-27.8459,-3.202858,-23.01222,100.1403,#DIV/0!
1.929334,100.5796,73.59563,-28.0407,-3.224913,-23.19136,99.88406,#DIV/0!
1.937666,100.9698,73.59463,-28.23536,-3.246959,-23.37048,99.9193,#DIV/0!
1.946,101.361,73.59362,-28.42888,-3.268922,-23.54908,100.1817,#DIV/0!
1.954334,101.7546,73.59262,-28.62142,-3.29083,-23.72736,99.88803,#DIV/0!
1.962666,102.1412,73.5916,-28.81376,-3.31267,-23.90522,99.96608,#DIV/0!
1.971,102.5308,73.59056,-29.0049,-3.334436,-24.08262,100.1298,#DIV/0!
1.979334,102.9186,73.5895,-29.19526,-3.356102,-24.25952,99.96851,#DIV/0!
1.987666,103.3088,73.58844,-29.38478,-3.3777,-24.43618,99.90888,#DIV/0!
1.996,103.6996,73.58738,-29.57314,-3.39918,-24.61223,99.9593,#DIV/0!
2.004334,104.0893,73.58629,-29.76005,-3.420497,-24.78736,100.1856,#DIV/0!
2.012666,104.4816,73.58518,-29.94559,-3.441694,-24.96188,99.88691,#DIV/0!
2.021,104.8697,73.58407,-30.12987,-3.462718,-25.13539,99.96249,#DIV/0!
2.029334,105.258,73.58295,-30.31264,-3.483584,-25.30798,100.1259,#DIV/0!
2.037666,105.6435,73.58184,-30.4944,-3.504312,-25.4798,99.92808,#DIV/0!
2.046,106.0339,73.58074,-30.67422,-3.524885,-25.65073,99.95343,#DIV/0!
2.054334,106.4246,73.57965,-30.8529,-3.545334,-25.82104,100.1384,#DIV/0!
2.062666,106.809,73.57856,-31.03074,-3.56563,-25.99046,99.88431,#DIV/0!
2.071,107.1974,73.57741,-31.20642,-3.58574,-26.15875,99.99364,#DIV/0!
2.079333,107.5854,73.57628,-31.3811,-3.605731,-26.32642,100.069,#DIV/0!
2.087666,107.9678,73.57515,-31.555,-3.625579,-26.49323,99.91189,#DIV/0!
2.096,108.3508,73.574,-31.7276,-3.645292,-26.65925,99.9842,#DIV/0!
2.104334,108.7399,73.57286,-31.89834,-3.664865,-26.82448,100.1316,#DIV/0!
2.112666,109.1255,73.5717,-32.06843,-3.684325,-26.9891,99.90861,#DIV/0!
2.121,109.5112,73.57053,-32.23698,-3.70362,-27.15274,99.94878,#DIV/0!
2.129333,109.8954,73.56934,-32.4042,-3.722752,-27.31541,100.0323,#DIV/0!
2.137666,110.2844,73.56818,-32.56965,-3.741742,-27.47722,100.1069,#DIV/0!
2.146,110.6626,73.56699,-32.73454,-3.760556,-27.63796,99.94719,#DIV/0!
2.154333,111.0516,73.56578,-32.89656,-3.779175,-27.79748,99.89775,#DIV/0!
2.162666,111.4309,73.56458,-33.05817,-3.797644,-27.95608,100.1786,#DIV/0!
2.171,111.8118,73.56337,-33.21858,-3.815994,-28.114,99.88655,#DIV/0!
2.179334,112.1922,73.56215,-33.37778,-3.834201,-28.27108,99.974,#DIV/0!
2.187666,112.5747,73.56093,-33.53496,-3.852212,-28.4269,100.1657,#DIV/0!
2.196,112.9525,73.5597,-33.69116,-3.870063,-28.5817,99.88445,#DIV/0!
2.204333,113.3359,73.55845,-33.84562,-3.88778,-28.7357,99.94286,#DIV/0!
2.212666,113.7132,73.55722,-33.99918,-3.905331,-28.88865,99.97316,#DIV/0!
2.221,114.0876,73.55594,-34.15124,-3.922689,-29.04031,100.1416,#DIV/0!
2.229334,114.473,73.55468,-34.30105,-3.93991,-29.19115,99.92481,#DIV/0!
2.237666,114.8482,73.5534,-34.45068,-3.957,-29.34119,99.98982,#DIV/0!
2.246,115.2248,73.55216,-34.59863,-3.973915,-29.4901,100.0848,#DIV/0!
2.254333,115.6066,73.55088,-34.74406,-3.990612,-29.63757,99.92687,#DIV/0!
2.262666,115.9776,73.54962,-34.8891,-4.00715,-29.78404,99.94644,#DIV/0!
2.271,116.3544,73.54834,-35.03206,-4.023517,-29.92938,100.1252,#DIV/0!
2.279333,116.7318,73.54705,-35.17355,-4.039722,-30.0737,100.0013,#DIV/0!
2.287666,117.1072,73.54575,-35.31364,-4.05575,-30.21686,99.97394,#DIV/0!
2.296,117.4801,73.54444,-35.45265,-4.07163,-30.35905,99.88691,#DIV/0!
2.304334,117.851,73.54316,-35.59032,-4.087335,-30.50012,100.1298,#DIV/0!
2.312666,118.2228,73.54186,-35.7261,-4.102844,-30.63983,99.93356,#DIV/0!
2.321,118.5998,73.54062,-35.86014,-4.118213,-30.77862,99.96134,#DIV/0!
2.329333,118.9702,73.53931,-35.99314,-4.133417,-30.91618,100.1272,#DIV/0!
2.337666,119.3404,73.53801,-36.12492,-4.148507,-31.05278,99.87859,#DIV/0!
2.346,119.7112,73.53671,-36.25488,-4.16343,-31.18804,99.99195,#DIV/0!
2.354334,120.0801,73.53543,-36.38348,-4.178207,-31.32216,100.0546,#DIV/0!
2.362666,120.4493,73.53418,-36.51047,-4.192835,-31.45506,100.0868,#DIV/0!
2.371,120.8184,73.5329,-36.63581,-4.207306,-31.5867,99.8785,#DIV/0!
2.379333,121.186,73.53165,-36.7596,-4.221617,-31.71704,99.98465,#DIV/0!
2.387666,121.5544,73.53034,-36.88157,-4.235762,-31.84606,100.1029,#DIV/0!
2.396,121.9192,73.52905,-37.00255,-4.249782,-31.97404,99.96005,#DIV/0!
2.404333,122.2876,73.52769,-37.12175,-4.26366,-32.10088,99.94126,#DIV/0!
2.412666,122.652,73.52638,-37.23967,-4.277362,-32.22645,100.1313,#DIV/0!
2.421,123.022,73.5251,-37.35536,-4.290867,-32.35067,99.90352,#DIV/0!
2.429334,123.3849,73.52378,-37.47008,-4.304192,-32.47366,99.96818,#DIV/0!
2.437666,123.7506,73.52246,-37.58334,-4.317376,-32.59567,99.99244,#DIV/0!
2.446,124.1121,73.52112,-37.69508,-4.330348,-32.71619,100.1342,#DIV/0!
2.454333,124.4744,73.51982,-37.80496,-4.343124,-32.83531,99.95318,#DIV/0!
2.462666,124.8339,73.5185,-37.91358,-4.355728,-32.95322,99.86924,#DIV/0!
2.471,125.1958,73.51722,-38.02091,-4.368203,-33.07024,100.1594,#DIV/0!
2.479334,125.5549,73.51595,-38.12708,-4.380513,-33.18612,99.92782,#DIV/0!
2.487666,125.917,73.51468,-38.23124,-4.39263,-33.3006,99.91278,#DIV/0!
2.496,126.2778,73.51339,-38.33367,-4.404541,-33.41364,100.1919,#DIV/0!
2.504333,126.6343,73.5121,-38.43496,-4.416282,-33.52542,99.89345,#DIV/0!
2.512666,126.9944,73.51081,-38.5344,-4.427847,-33.63594,99.93536,#DIV/0!
2.521,127.3484,73.50951,-38.63255,-4.43921,-33.745,100.0031,#DIV/0!
2.529333,127.7065,73.50822,-38.729,-4.450416,-33.85296,100.0746,#DIV/0!
2.537666,128.0594,73.5069,-38.82438,-4.461449,-33.95966,99.992,#DIV/0!
2.546,128.4193,73.50562,-38.9176,-4.472304,-34.0651,99.94242,#DIV/0!
2.554334,128.7744,73.50429,-39.0094,-4.482954,-34.16906,100.1002,#DIV/0!
