,,,,,,,
0.001866667,50.46949,78.30988,3.65182,-0.0788402,-0.4970115,100.0328,0.004505919
0.004333333,50.45567,78.30964,3.683313,-0.07561679,-0.4766662,99.86772,0.00450685
0.01266666,50.43652,78.30938,3.715006,-0.07237261,-0.4561922,100.0077,0.004508134
0.021,50.41816,78.30918,3.746688,-0.06912911,-0.4357246,99.9687,0.00450936
0.02933333,50.40633,78.30898,3.77764,-0.06596001,-0.4157283,100.0514,0.004510147
0.03766667,50.38959,78.30876,3.80862,-0.06278782,-0.3957148,99.9975,0.004511256
0.046,50.36992,78.30856,3.839817,-0.05959294,-0.3755605,99.98801,0.004512549
0.05433334,50.35559,78.30836,3.870486,-0.0564516,-0.3557444,100.027,0.004513489
0.06266666,50.3413,78.30818,3.901364,-0.05328877,-0.3357954,100.0871,0.00451442
0.071,50.32353,78.308,3.93223,-0.05012676,-0.3158541,100.0237,0.004515575
0.07933334,50.31276,78.30779,3.962446,-0.047031,-0.2963325,99.89059,0.00451627
0.08766666,50.29694,78.30758,3.99228,-0.04397398,-0.2770566,99.94859,0.00451729
0.096,50.27804,78.30742,4.021564,-0.04097292,-0.2581355,100.0153,0.0045185
0.1043333,50.26733,78.30724,4.05075,-0.03798168,-0.2392786,99.99382,0.004519184
0.1126666,50.24937,78.30702,4.07992,-0.03499196,-0.220433,100.0534,0.004520324
0.121,50.23991,78.30682,4.10869,-0.03204266,-0.2018439,99.99785,0.004520922
0.1293333,50.23295,78.30666,4.136494,-0.02919247,-0.1838814,99.96981,0.00452136
0.1376667,50.22143,78.30644,4.1642,-0.02635222,-0.1659839,100.1154,0.004522085
0.146,50.20758,78.30622,4.191284,-0.0235757,-0.1484892,100.0063,0.004522953
0.1543334,50.18954,78.306,4.217347,-0.02090311,-0.1316509,100.0352,0.004524075
0.1626666,50.18746,78.30576,4.243218,-0.01825005,-0.114937,99.8103,0.004524206
0.171,50.17236,78.30554,4.268722,-0.01563484,-0.09846306,100.0488,0.00452514
0.1793333,50.17359,78.30531,4.293764,-0.01306697,-0.08228882,99.98299,0.004525064
0.1876666,50.16604,78.30507,4.317361,-0.01064733,-0.06704934,100.0611,0.004525531
0.196,50.16344,78.30484,4.340326,-0.0082926,-0.05221966,100.0189,0.004525691
0.2043333,50.15948,78.3046,4.36228,-0.0060418,-0.03804538,99.96259,0.004525934
0.2126666,50.1584,78.30434,4.383759,-0.0038396,-0.02417828,100.0327,0.004526
0.221,50.15908,78.30413,4.404036,-0.0017609,-0.0110889,100.0219,0.00452596
0.2293333,50.15746,78.3039,4.422822,0.000164987,0.00103732,99.98626,0.004526059
0.2376666,50.16364,78.3037,4.440994,0.002026814,0.01275992,99.98389,0.004525678
0.246,50.16678,78.30347,4.45755,0.003722942,0.02343906,99.92119,0.004525485
0.2543334,50.17087,78.30324,4.472542,0.005258255,0.03310559,100.0302,0.004525232
0.2626667,50.18037,78.30303,4.486309,0.006667461,0.04197826,100.0297,0.004524644
0.271,50.18928,78.3028,4.499184,0.007984816,0.05027289,100.0401,0.004524092
0.2793333,50.20144,78.30258,4.510235,0.009114899,0.05738867,99.93725,0.004523335
0.2876667,50.21741,78.30234,4.519596,0.01007061,0.06340713,99.98626,0.004522336
0.296,50.22924,78.30214,4.526895,0.01081492,0.06809491,100.1108,0.004521594
0.3043333,50.24711,78.3019,4.532385,0.01137309,0.07161111,99.98916,0.004520466
0.3126666,50.25997,78.30168,4.536317,0.01177096,0.07411849,100.0324,0.00451965
0.321,50.28325,78.30145,4.53807,0.01194495,0.07521644,99.85594,0.004518166
0.3293334,50.30563,78.30124,4.537991,0.01193063,0.07512902,100.0164,0.00451673
0.3376666,50.32944,78.301,4.536214,0.01174152,0.07394119,99.94681,0.004515191
0.346,50.35534,78.30075,4.531954,0.01129751,0.0711482,100.0754,0.004513504
0.3543334,50.38256,78.3005,4.525124,0.01058972,0.06669378,99.98941,0.004511718
0.3626666,50.41474,78.30026,4.516216,0.009668351,0.06089382,100.0311,0.004509589
0.371,50.44012,78.30006,4.505304,0.008541504,0.05379882,100.0296,0.004507895
0.3793334,50.47875,78.29982,4.492296,0.007199386,0.04534685,99.99582,0.004505292
0.3876666,50.51856,78.29959,4.476576,0.005578987,0.03514016,100.0563,0.004502582
0.396,50.55148,78.29932,4.458261,0.003692408,0.02325464,99.90996,0.004500318
0.4043333,50.60125,78.29907,4.437351,0.001539743,0.009689861,99.93992,0.00441733
0.4126667,50.6379,78.29886,4.413212,-0.00094347,-0.0059613,99.97071,0.004415122
0.421,50.6859,78.29863,4.386165,-0.0037246,-0.02349358,100.025,0.004412195
0.4293333,50.73594,78.29843,4.356712,-0.0067519,-0.04258262,100.0466,0.004409104
0.4376666,50.7847,78.29822,4.324926,-0.010018,-0.06318206,100.0222,0.004329681
0.446,50.83779,78.29804,4.28979,-0.01362668,-0.08594805,99.94848,0.004326666
0.4543334,50.89391,78.2978,4.251404,-0.01756732,-0.1108147,100.107,0.004323434
0.4626666,50.95224,78.29757,4.210169,-0.02179913,-0.1375259,99.98766,0.004320029
0.471,51.01621,78.29734,4.166174,-0.02631235,-0.1660224,100.0507,0.004242964
0.4793334,51.07649,78.29712,4.11916,-0.03113334,-0.1964717,99.82774,0.00423968
0.4876666,51.14205,78.29688,4.068944,-0.03628049,-0.2289915,100.0051,0.004165024
0.496,51.20869,78.29664,4.01611,-0.04169376,-0.2632051,99.98829,0.004161697
0.5043333,51.27468,78.29644,3.959552,-0.04748584,-0.2998248,100.0662,0.00415835
0.5126667,51.35006,78.29622,3.899783,-0.05360425,-0.3385219,99.96295,0.004086122
0.521,51.42004,78.296,3.836368,-0.06009301,-0.3795761,100.0168,0.004083175
